10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
10.0,100.0,350.0
